"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Comoros","COM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3061.36066520465","2812.28913539376","2964.25746417511","2966.19654552037","2730.64576085555","2751.16408279301","2642.08295437406","2675.59327709342","2639.2823663896","2621.59116678145","2833.59624035973","2829.11909718321","2825.80594734497","2817.32242521488","2804.01326307654","2815.69291327112","2821.94748617799","2777.15954970239","2819.65016092119","2840.62867859911","2878.28640343664","2924.72277069478","2946.1778039865","3005.53517628425","2996.3793452042","2959.53997137324","2987.98905294039","3032.25468181699","3066.83784677933","3059.50970459526","",
"Cabo Verde","CPV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1748.63402845356","1730.78210425282","1868.66989420188","1974.26216248002","2288.2533619844","2546.62755598188","2769.27507866806","3010.75353131793","3319.82702730348","3622.68821769359","4065.3844667643","4084.36902575446","4228.55126747161","4336.81697594527","4709.05786509042","4964.81890388037","5291.05883312086","6018.19591660438","6341.25723215149","6185.71007513375","6200.21767971358","6366.15403344691","6353.78315787352","6323.27760951653","6281.8788149929","6266.84594934368","6482.64831638794","6643.20460974262","6864.14742676398","7171.83946474377","",
"Costa Rica","CRI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9867.87078141639","9830.96305657172","10459.2754795926","10915.6797628463","11120.1432397182","11295.3280192177","11161.7977093838","11508.607435608","12034.9333563686","12246.9778486005","12469.4952616398","12675.369179317","12879.1825768948","13223.6929655751","13597.6211016305","13925.0788185196","14727.059051568","15715.7870386888","16230.9479607969","15868.5695581522","16448.2874784145","16950.440233698","17555.4618466921","17748.9488964376","18168.715241725","18625.0049358038","19211.5667593405","19749.1674363682","20073.881447471","20296.8215027348","",
"Caribbean small states","CSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10211.5169254807","10349.9276346862","10552.6774936368","10817.6794508333","11018.7876851371","11237.8274349268","11510.8655511863","11764.1224988532","11970.5557294647","12346.8549837155","12681.0961201149","12867.1691210778","13242.7378183675","13935.3985703871","14402.5018841711","14796.1686239953","15701.5940922666","16130.4344593399","16250.760744413","15604.7889356158","15725.3008268424","15825.2788700261","15915.9345724017","15972.7199385643","15938.5958445794","15973.2007548052","15634.4163313293","15612.302436407","15781.1370349031","15849.4795313477","",
"Cuba","CUB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29669.8646067821","30562.3183466686","30646.1487257223","30107.1799579905","29653.9647137476","29102.8638428108","28829.0168947987","28963.4099644225","29227.0765763594","28883.1037792964","28543.3607059699","28313.0486187097","28040.0360514959","27503.7894380048","26826.5923787915","26548.7000044222","26009.5280033975","25475.4896636129","24982.1450961915","24479.2608490318","",
"Cayman Islands","CYM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80351.0683115054","80450.5328774472","77846.0829555843","70300.3348574053","66762.0658576824","66135.1765542245","65722.105781466","65481.1449019273","66207.4472299888","67116.9343698024","68355.7198234487","69572.496852816","71549.339553399","","",
"Cyprus","CYP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25186.0745387085","24723.9747997274","26337.9151020846","25889.4784933035","26855.7258722133","28578.6779981033","28477.9608167873","28818.6357239701","30207.0547909235","31363.860495984","32883.1749117926","33816.4340812793","34675.7340585353","35155.5109035799","36431.9289389505","37653.765432119","38776.3321181233","39894.6789669111","40324.1692781575","38464.9612046221","38226.9931607121","37413.59020453","35577.770908208","33323.7065366915","33064.5801699164","34375.5637176701","36526.8190572448","37766.901656904","38822.4919713012","39544.6818471754","",
"Czech Republic","CZE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23660.4933574804","20962.6041846182","20835.106763295","20826.3449588228","21424.5074690516","22831.2692371502","23832.838828975","23734.8693981326","23672.6567604609","24024.8566740516","25056.2609404689","25915.9055596397","26373.5737965267","27326.540415033","28633.3955364731","30481.4698285486","32456.1215053472","34064.6745829146","34690.8651226074","32887.2933173433","33590.0554701118","34110.7650805102","33795.6721922485","33768.9557348996","34496.5080479214","36283.9110313841","37133.1549313376","38948.8629930003","40053.7736713047","40836.3289883649","",
"Germany","DEU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36762.4427543707","38359.8517897837","38801.3914567674","38170.6033337864","38948.2737276873","39433.6244764326","39636.4857434084","40287.8456982938","41092.9923807508","41841.4716625783","43001.8282464201","43651.3959152396","43491.7940465272","43163.3974403361","43680.0871995518","44024.686883696","45756.446515015","47181.4147666392","47724.9586975298","45121.7639963043","47079.8711246185","49843.2880653144","49958.0078719258","50039.8743406781","50932.7567783141","51247.0655469356","51968.6765405293","53121.9876792716","53634.1445797939","53784.7795821327","",
"Djibouti","DJI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4028.44605162155","4238.99623925946","4488.82721398241","4709.54923350247","4885.22056254083","5214.08849899121","5534.74911628841","",
"Dominica","DMA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7775.81790662848","7885.55624414627","8026.24320360314","8166.5565877175","8144.95512380195","8385.26933810826","8665.37000755092","8897.00184155153","9287.22235401622","9366.88255062534","9611.48325596661","9603.93025437541","9308.72803368697","9863.00476958952","10123.1711914088","10159.7221060442","10613.6429008459","11275.7308634484","12073.189361578","11927.9205437593","12003.5967240686","11970.3449099243","11835.4011593335","11708.6395949883","12217.5629901173","11872.4073907693","12154.7514389872","11304.3597107511","11537.1801478857","11917.0801953898","",
"Denmark","DNK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39152.6040147933","39595.3573994376","40236.9688271168","40107.4219105326","42103.7075433931","43153.0364238921","44153.9304097675","45404.6631065992","46243.5659936285","47449.5724187488","49063.1826951872","49290.116741525","49362.0215219895","49419.9518858163","50607.6289706609","51647.6716754489","53492.559285268","53740.0862041295","53151.7171006561","50274.0756963766","50987.7094796128","51456.9971379348","51379.8548206608","51643.6515461252","52214.5377534374","53061.5443666701","54358.0336258265","55533.4473453486","56461.0079186801","57821.1977772944","",
"Dominican Republic","DOM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6203.20520091964","6143.85153818121","6706.02341726108","7068.11163502703","7122.37624548154","7396.8344237565","7707.3981035457","8255.56481123779","8670.43890230307","9043.60320321005","9322.13479446476","9410.03029509331","9690.59776525999","9424.79525351045","9533.31894382652","10291.3088797642","11087.4759487139","11756.4603275413","11980.8445302345","11944.3468825769","12782.4518985839","13024.3404607763","13219.7007852786","13702.3239332071","14499.6361158376","15328.3520552578","16166.6037522495","16735.3325859465","17711.7655341712","18412.8982735815","",
"Algeria","DZA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8746.35290089851","8431.38502824095","8383.77024779121","8027.37668780162","7792.08518205939","7935.17984130456","8116.96272053819","8074.75995280767","8360.1503386166","8506.34567871564","8710.45599110025","8855.01990422075","9232.42781266886","9771.68546189871","10058.435938757","10504.8572000708","10527.4236429721","10717.7857183898","10796.901320335","10782.3613978091","10970.7051488836","11078.240515725","11233.5349261969","11319.0979491015","11512.7054052163","11696.9637569282","11826.1646662896","11737.4093527549","11642.1944852537","11510.5570882503","",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2173.22389511402","2303.74468140215","2501.49735651546","2722.46502066121","2959.51121572188","3200.11209479873","3436.85793978866","3619.19466404372","3601.10350215499","3768.94158360945","4003.36023150466","4220.07801886679","4500.33768214245","4839.57054461735","5215.63045950325","5655.83241588967","6189.52870489411","6857.61144357962","7360.13789936432","7840.1991658028","8526.33910584465","9156.62344199892","9765.62660807913","10377.8661245334","10993.9132502165","11624.9442842212","12276.8132845849","12986.3222266747","13725.8859999226","14433.0965540443","",
"Early-demographic dividend","EAR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4536.73311883431","4635.19955828482","4726.32773528372","4793.74613127474","4865.01744866836","4926.38157576456","5117.76242747321","5246.22519033674","5252.81120931417","5290.26793746515","5427.2594967432","5412.29420068803","5444.05134472625","5659.87336109327","5923.18737830051","6183.07261513817","6459.15937759112","6737.40400470187","6872.06893671273","6887.97328801681","7233.98526023757","7491.85367608665","7705.07741962994","7950.71059449062","8211.48435860132","8513.16362961188","8839.6804252559","9160.59568842019","9402.09643578592","9526.25001073097","",
"East Asia & Pacific","EAS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5101.93332431124","5302.40923513478","5504.02766735051","5714.55365992891","5985.34288337262","6293.91539625902","6605.78203380085","6823.06243629002","6737.89637843425","6945.55499393541","7277.91240535914","7478.1521527439","7783.75288955715","8146.67988704991","8599.59525168089","9081.89498763187","9653.64837846414","10367.2624584492","10807.0459425699","11090.6492995103","11903.9888072696","12520.7631230462","13133.1609144296","13766.7164045192","14373.2524208046","14983.3096487456","15613.8114236931","16348.4379055148","17066.8235887459","17738.2710359513","",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15383.6542555876","14487.1158033335","12825.9250764602","11899.2636598474","10436.9368047426","10144.6232194823","10045.5310659639","10281.5391953365","10096.2809770178","10343.0884393163","11200.477842619","11561.7456050421","12183.8710535377","13036.2339459808","14112.8733629613","15093.1150237133","16293.8701102244","17524.1791899184","18202.5833696153","16981.9031433312","17796.7336010688","18751.9765905478","19337.0598376866","19919.1469944694","20131.5112432815","20055.6748965379","20222.3498225589","20849.7046079208","21361.4421581223","21649.0105391358","",
